~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;628;0;0;30384;100806;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;635;0;0;85878;98055;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;655;0;0;30197;103107;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;662;0;0;86644;98293;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;839;1;1;212;2064;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;885;0;0;31292;31611;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;889;1;1;3048;7579;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;904;0;0;213;57205;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;916;0;0;54579;72860;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;977;0;0;31130;33802;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;986;0;0;52270;60223;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;1002;0;0;60518;34590;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;1025;0;0;30058;65948;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;1029;0;0;10534;30079;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;1036;0;0;30132;30092;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;1043;0;0;54199;30158;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Simpl/SmallStep.thy;175;1;1;434;4693;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/Simpl/SmallStep.thy;183;0;0;32069;50678;
